Date&Time,CH3,CH4,CH96,CH98,CH103,CH104,Pulse1,,,,,,,,,,,,
Time,degC,degC,%,kg/h,bar,bar,RPM,,,,,,,,,,,,
29/01/2021 16:33,33.1,7.5,61.32,105.7,20.544,3.215,960,,,,,,,,,,,,
29/01/2021 16:33,33.3,7.5,61.33,105.7,20.534,3.215,960,,,,,,,,,,,,
29/01/2021 16:33,33.3,7.5,61.33,105.8,20.526,3.225,960,,,,,,,,,,,,
29/01/2021 16:33,33.4,7.6,61.31,105.7,20.539,3.225,960,,,,,,,,,,,,
29/01/2021 16:33,33.5,7.7,61.33,105.7,20.589,3.23,960,,,,,,,,,,,,
29/01/2021 16:33,33.5,7.7,61.33,105.6,20.607,3.232,960,,,,,,,,,,,,
29/01/2021 16:33,33.6,7.7,61.34,105.6,20.627,3.23,960,,,,,,,,,,,,
29/01/2021 16:33,33.7,7.8,61.32,105.6,20.659,3.232,900,,,,,,,,,,,,
29/01/2021 16:33,33.7,7.8,61.33,105.7,20.682,3.24,960,,,,,,,,,,,,
29/01/2021 16:33,33.9,7.8,61.33,105.7,20.694,3.232,960,,,,,,,,,,,,
29/01/2021 16:33,33.9,7.8,61.33,105.8,20.702,3.24,900,,,,,,,,,,,,
29/01/2021 16:33,34,7.8,61.33,105.8,20.704,3.245,960,,,,,,,,,,,,
29/01/2021 16:33,34,7.8,61.33,105.8,20.724,3.237,960,,,,,,,,,,,,
29/01/2021 16:33,34,7.8,61.33,105.9,20.729,3.242,960,,,,,,,,,,,,
29/01/2021 16:33,34.1,7.8,61.33,105.9,20.747,3.24,900,,,,,,,,,,,,
29/01/2021 16:33,34.3,7.8,61.33,105.9,20.805,3.26,960,,,,,,,,,,,,
29/01/2021 16:33,34.4,7.8,61.33,105.8,20.877,3.252,960,,,,,,,,,,,,
29/01/2021 16:33,34.4,7.8,61.33,105.8,20.905,3.255,900,,,,,,,,,,,,
29/01/2021 16:33,34.5,7.9,61.33,105.8,20.927,3.257,960,,,,,,,,,,,,
29/01/2021 16:33,34.5,7.9,61.33,105.8,20.952,3.252,960,,,,,,,,,,,,
29/01/2021 16:33,34.6,7.9,61.33,105.9,20.927,3.26,900,,,,,,,,,,,,
29/01/2021 16:33,34.7,7.9,61.33,106.1,20.93,3.255,960,,,,,,,,,,,,
29/01/2021 16:33,34.9,8,61.33,106.1,20.952,3.265,960,,,,,,,,,,,,
29/01/2021 16:33,35,8,61.33,106,21.005,3.262,900,,,,,,,,,,,,
29/01/2021 16:33,35,8,61.33,106.1,21.015,3.265,960,,,,,,,,,,,,
29/01/2021 16:33,35.1,8,61.33,106.1,21.013,3.27,960,,,,,,,,,,,,
29/01/2021 16:33,35.1,8.1,61.33,106.1,21.023,3.275,900,,,,,,,,,,,,
29/01/2021 16:33,35.2,8.1,61.33,106.1,21.043,3.275,960,,,,,,,,,,,,
29/01/2021 16:33,35.3,8.1,61.33,106.1,21.05,3.27,960,,,,,,,,,,,,
29/01/2021 16:33,35.3,8.1,61.33,106.1,21.078,3.275,960,,,,,,,,,,,,
29/01/2021 16:33,35.4,8.1,61.33,106.1,21.118,3.277,900,,,,,,,,,,,,
29/01/2021 16:33,35.5,8.1,61.33,106.2,21.14,3.277,960,,,,,,,,,,,,
29/01/2021 16:33,35.5,8.1,61.33,106.2,21.185,3.28,960,,,,,,,,,,,,
29/01/2021 16:33,35.6,8.1,61.33,106.2,21.206,3.29,900,,,,,,,,,,,,
29/01/2021 16:33,35.6,8.1,61.33,106.3,21.221,3.28,960,,,,,,,,,,,,
29/01/2021 16:33,35.8,8.2,61.33,106.3,21.193,3.287,960,,,,,,,,,,,,
29/01/2021 16:33,35.9,8.2,61.34,106.4,21.143,3.292,900,,,,,,,,,,,,
29/01/2021 16:33,35.9,8.2,61.33,106.4,21.148,3.297,960,,,,,,,,,,,,
29/01/2021 16:33,36,8.3,61.33,106.3,21.163,3.3,960,,,,,,,,,,,,
29/01/2021 16:33,36,8.3,61.33,106.3,21.236,3.305,900,,,,,,,,,,,,
29/01/2021 16:33,36.1,8.3,61.33,106.3,21.263,3.305,960,,,,,,,,,,,,
29/01/2021 16:33,36.2,8.3,61.33,106.3,21.323,3.31,960,,,,,,,,,,,,
29/01/2021 16:33,36.3,8.3,61.33,106.3,21.348,3.31,960,,,,,,,,,,,,
29/01/2021 16:34,36.3,8.3,61.33,106.4,21.391,3.31,900,,,,,,,,,,,,
29/01/2021 16:34,36.4,8.3,61.33,106.5,21.361,3.31,960,,,,,,,,,,,,
29/01/2021 16:34,36.5,8.3,61.32,106.5,21.378,3.302,960,,,,,,,,,,,,
29/01/2021 16:34,36.5,8.3,61.33,106.5,21.404,3.31,900,,,,,,,,,,,,
29/01/2021 16:34,36.6,8.3,61.33,106.5,21.431,3.317,960,,,,,,,,,,,,
29/01/2021 16:34,36.7,8.4,61.32,106.5,21.469,3.317,960,,,,,,,,,,,,
29/01/2021 16:34,36.8,8.4,61.33,106.5,21.511,3.322,900,,,,,,,,,,,,
29/01/2021 16:34,36.9,8.4,61.33,106.6,21.549,3.325,960,,,,,,,,,,,,
29/01/2021 16:34,37,8.5,61.32,106.6,21.586,3.332,960,,,,,,,,,,,,
29/01/2021 16:34,37,8.5,61.33,106.7,21.584,3.332,900,,,,,,,,,,,,
29/01/2021 16:34,37,8.6,61.33,106.7,21.586,3.338,960,,,,,,,,,,,,
29/01/2021 16:34,37.1,8.6,61.33,106.8,21.612,3.338,960,,,,,,,,,,,,
29/01/2021 16:34,37.1,8.6,61.33,106.8,21.644,3.348,900,,,,,,,,,,,,
29/01/2021 16:34,37.2,8.7,61.33,106.8,21.644,3.343,960,,,,,,,,,,,,
29/01/2021 16:34,37.3,8.7,61.33,106.9,21.634,3.35,960,,,,,,,,,,,,
29/01/2021 16:34,37.4,8.7,61.33,106.9,21.614,3.353,960,,,,,,,,,,,,
29/01/2021 16:34,37.5,8.7,61.33,107,21.586,3.35,900,,,,,,,,,,,,
29/01/2021 16:34,37.5,8.7,61.33,107,21.657,3.353,960,,,,,,,,,,,,
29/01/2021 16:34,37.5,8.6,61.33,107,21.637,3.355,960,,,,,,,,,,,,
29/01/2021 16:34,37.5,8.7,61.33,106.9,21.647,3.353,900,,,,,,,,,,,,
29/01/2021 16:34,37.6,8.7,61.33,106.9,21.699,3.365,960,,,,,,,,,,,,
29/01/2021 16:34,37.7,8.8,61.32,107,21.732,3.363,960,,,,,,,,,,,,
29/01/2021 16:34,37.8,8.8,61.33,107,21.784,3.365,900,,,,,,,,,,,,
29/01/2021 16:34,37.9,8.8,61.33,107.1,21.794,3.358,960,,,,,,,,,,,,
29/01/2021 16:34,37.9,8.8,61.32,107.1,21.789,3.353,960,,,,,,,,,,,,
29/01/2021 16:34,37.9,8.8,61.33,107.2,21.782,3.358,900,,,,,,,,,,,,
29/01/2021 16:34,37.9,8.8,61.32,107.2,21.81,3.358,960,,,,,,,,,,,,
29/01/2021 16:34,37.9,8.8,61.33,107.2,21.792,3.36,960,,,,,,,,,,,,
29/01/2021 16:34,37.9,8.8,61.33,107.2,21.792,3.365,900,,,,,,,,,,,,
29/01/2021 16:34,38,8.8,61.34,107.1,21.789,3.37,960,,,,,,,,,,,,
29/01/2021 16:34,38.1,8.8,61.33,107.1,21.784,3.368,960,,,,,,,,,,,,
29/01/2021 16:34,38.1,8.8,61.32,107.1,21.82,3.378,900,,,,,,,,,,,,
29/01/2021 16:34,38.2,8.8,61.32,107.1,21.867,3.378,960,,,,,,,,,,,,
29/01/2021 16:34,38.3,8.9,61.33,107.1,21.905,3.375,960,,,,,,,,,,,,
29/01/2021 16:34,38.3,8.8,61.33,107.1,21.947,3.38,960,,,,,,,,,,,,
29/01/2021 16:34,38.4,8.9,61.33,107.2,21.93,3.378,900,,,,,,,,,,,,
29/01/2021 16:34,38.4,8.9,61.34,107.1,21.937,3.388,960,,,,,,,,,,,,
29/01/2021 16:34,38.5,8.9,61.33,107.1,21.952,3.388,960,,,,,,,,,,,,
29/01/2021 16:34,38.5,8.9,61.33,107.2,21.947,3.383,900,,,,,,,,,,,,
29/01/2021 16:34,38.5,8.9,61.33,107.2,21.965,3.393,960,,,,,,,,,,,,
29/01/2021 16:34,38.5,8.9,61.32,107.2,21.99,3.383,960,,,,,,,,,,,,
29/01/2021 16:34,38.6,8.9,61.34,107.3,22.003,3.39,900,,,,,,,,,,,,
29/01/2021 16:34,38.6,9,61.34,107.3,22.07,3.393,960,,,,,,,,,,,,
29/01/2021 16:34,38.6,8.9,61.34,107.4,22.065,3.39,960,,,,,,,,,,,,
29/01/2021 16:34,38.7,8.9,61.32,107.4,22.053,3.395,900,,,,,,,,,,,,
29/01/2021 16:34,38.6,9,61.33,107.4,22.065,3.395,960,,,,,,,,,,,,
29/01/2021 16:34,38.6,9.1,61.33,107.6,22.1,3.405,960,,,,,,,,,,,,
29/01/2021 16:34,38.6,9.1,61.33,107.6,22.148,3.4,900,,,,,,,,,,,,
29/01/2021 16:34,38.6,9.1,61.33,107.7,22.19,3.405,960,,,,,,,,,,,,
29/01/2021 16:34,38.6,9.1,61.34,107.8,22.226,3.405,960,,,,,,,,,,,,
29/01/2021 16:34,38.8,9.1,61.32,107.8,22.203,3.398,960,,,,,,,,,,,,
29/01/2021 16:34,38.8,9.1,61.33,107.9,22.203,3.403,960,,,,,,,,,,,,
29/01/2021 16:34,38.9,9.1,61.33,107.9,22.188,3.403,960,,,,,,,,,,,,
29/01/2021 16:34,39,9.1,61.33,108,22.195,3.408,960,,,,,,,,,,,,
29/01/2021 16:34,39,9.1,61.33,108,22.175,3.413,900,,,,,,,,,,,,
29/01/2021 16:34,39,9.1,61.33,108,22.16,3.41,960,,,,,,,,,,,,
29/01/2021 16:34,38.9,9.1,61.33,108,22.198,3.408,960,,,,,,,,,,,,
29/01/2021 16:34,39,9.1,61.33,108.1,22.256,3.41,900,,,,,,,,,,,,
29/01/2021 16:34,39,9.2,61.33,108,22.298,3.408,960,,,,,,,,,,,,
29/01/2021 16:34,39,9.2,61.33,108,22.306,3.418,960,,,,,,,,,,,,
29/01/2021 16:35,39,9.2,61.32,108.1,22.311,3.415,900,,,,,,,,,,,,
29/01/2021 16:35,39.1,9.2,61.33,108.2,22.291,3.42,960,,,,,,,,,,,,
29/01/2021 16:35,39.1,9.2,61.32,108.2,22.293,3.428,960,,,,,,,,,,,,
29/01/2021 16:35,39.1,9.2,61.33,108.2,22.298,3.435,900,,,,,,,,,,,,
29/01/2021 16:35,39.2,9.3,61.33,108.2,22.261,3.438,960,,,,,,,,,,,,
29/01/2021 16:35,39.3,9.3,61.33,108.2,22.276,3.433,960,,,,,,,,,,,,
29/01/2021 16:35,39.4,9.3,61.33,108.2,22.288,3.435,900,,,,,,,,,,,,
29/01/2021 16:35,39.4,9.3,61.33,108.2,22.316,3.428,960,,,,,,,,,,,,
29/01/2021 16:35,39.4,9.3,61.33,108.2,22.328,3.438,960,,,,,,,,,,,,
29/01/2021 16:35,39.4,9.3,61.32,108.1,22.336,3.438,900,,,,,,,,,,,,
29/01/2021 16:35,39.4,9.3,61.33,108.2,22.363,3.438,960,,,,,,,,,,,,
29/01/2021 16:35,39.4,9.3,61.33,108.1,22.391,3.435,960,,,,,,,,,,,,
29/01/2021 16:35,39.5,9.3,61.33,108.2,22.411,3.438,960,,,,,,,,,,,,
29/01/2021 16:35,39.5,9.3,61.33,108.2,22.439,3.438,900,,,,,,,,,,,,
29/01/2021 16:35,39.5,9.3,61.33,108.3,22.436,3.435,960,,,,,,,,,,,,
29/01/2021 16:35,39.5,9.3,61.33,108.3,22.464,3.438,960,,,,,,,,,,,,
29/01/2021 16:35,39.5,9.3,61.32,108.3,22.504,3.428,900,,,,,,,,,,,,
29/01/2021 16:35,39.5,9.3,61.34,108.5,22.509,3.435,960,,,,,,,,,,,,
29/01/2021 16:35,39.5,9.3,61.33,108.5,22.496,3.435,960,,,,,,,,,,,,
29/01/2021 16:35,39.5,9.3,61.33,108.5,22.524,3.438,900,,,,,,,,,,,,
29/01/2021 16:35,39.5,9.3,61.33,108.5,22.561,3.44,960,,,,,,,,,,,,
29/01/2021 16:35,39.6,9.3,61.33,108.5,22.589,3.445,960,,,,,,,,,,,,
29/01/2021 16:35,39.7,9.3,61.32,108.5,22.637,3.445,900,,,,,,,,,,,,
29/01/2021 16:35,39.7,9.4,61.33,108.5,22.682,3.445,960,,,,,,,,,,,,
29/01/2021 16:35,39.8,9.4,61.33,108.6,22.682,3.448,960,,,,,,,,,,,,
29/01/2021 16:35,39.8,9.4,61.33,108.6,22.674,3.438,900,,,,,,,,,,,,
29/01/2021 16:35,39.8,9.4,61.34,108.7,22.674,3.438,960,,,,,,,,,,,,
29/01/2021 16:35,39.9,9.4,61.33,108.7,22.624,3.44,960,,,,,,,,,,,,
29/01/2021 16:35,39.9,9.4,61.32,108.8,22.614,3.45,900,,,,,,,,,,,,
29/01/2021 16:35,40,9.4,61.32,108.8,22.589,3.455,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.4,61.33,108.7,22.632,3.458,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.5,61.33,108.7,22.692,3.46,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.5,61.33,108.8,22.659,3.458,900,,,,,,,,,,,,
29/01/2021 16:35,40,9.5,61.34,108.8,22.699,3.463,960,,,,,,,,,,,,
29/01/2021 16:35,40.1,9.6,61.33,108.8,22.699,3.468,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.32,108.9,22.657,3.463,900,,,,,,,,,,,,
29/01/2021 16:35,40.1,9.6,61.33,109.1,22.637,3.468,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.5,61.33,109.1,22.644,3.47,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.5,61.32,109.3,22.617,3.465,900,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.34,109.4,22.614,3.465,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.4,22.629,3.465,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.32,109.4,22.652,3.465,900,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.4,22.624,3.465,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.4,22.604,3.465,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.4,22.581,3.465,900,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.4,22.581,3.473,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.3,22.561,3.473,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.3,22.564,3.475,900,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.2,22.531,3.468,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.2,22.494,3.465,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.2,22.544,3.465,900,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.1,22.539,3.468,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.1,22.546,3.463,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.1,22.561,3.468,1020,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.32,109.1,22.564,3.468,900,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.1,22.529,3.465,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.1,22.521,3.465,960,,,,,,,,,,,,
29/01/2021 16:35,40,9.6,61.33,109.2,22.544,3.475,900,,,,,,,,,,,,
29/01/2021 16:35,39.9,9.6,61.34,109.1,22.546,3.468,960,,,,,,,,,,,,
29/01/2021 16:35,39.9,9.6,61.33,109.1,22.549,3.465,960,,,,,,,,,,,,
29/01/2021 16:36,39.9,9.6,61.33,109.1,22.556,3.468,900,,,,,,,,,,,,
29/01/2021 16:36,39.9,9.6,61.33,109,22.571,3.468,960,,,,,,,,,,,,
29/01/2021 16:36,39.9,9.6,61.33,109,22.584,3.465,960,,,,,,,,,,,,
29/01/2021 16:36,39.9,9.5,61.34,108.9,22.586,3.463,960,,,,,,,,,,,,
29/01/2021 16:36,39.9,9.5,61.32,109,22.596,3.465,960,,,,,,,,,,,,
29/01/2021 16:36,39.9,9.5,61.33,109,22.617,3.465,960,,,,,,,,,,,,
29/01/2021 16:36,39.8,9.6,61.33,109,22.662,3.46,900,,,,,,,,,,,,
29/01/2021 16:36,39.8,9.6,61.33,109.1,22.632,3.463,960,,,,,,,,,,,,
29/01/2021 16:36,39.8,9.6,61.33,109.1,22.622,3.463,960,,,,,,,,,,,,
29/01/2021 16:36,39.8,9.5,61.34,109.1,22.599,3.465,900,,,,,,,,,,,,
29/01/2021 16:36,39.9,9.5,61.32,109.1,22.584,3.46,1020,,,,,,,,,,,,
29/01/2021 16:36,39.9,9.6,61.32,109.1,22.544,3.465,960,,,,,,,,,,,,
29/01/2021 16:36,39.8,9.6,61.33,109.1,22.596,3.463,960,,,,,,,,,,,,
29/01/2021 16:36,39.7,9.5,61.32,109.1,22.576,3.463,900,,,,,,,,,,,,
29/01/2021 16:36,39.7,9.5,61.34,109.1,22.579,3.463,960,,,,,,,,,,,,
29/01/2021 16:36,39.7,9.4,61.33,109.1,22.531,3.463,960,,,,,,,,,,,,
29/01/2021 16:36,39.6,9.5,61.33,109,22.554,3.46,900,,,,,,,,,,,,
29/01/2021 16:36,39.7,9.4,61.33,109.1,22.589,3.463,960,,,,,,,,,,,,
29/01/2021 16:36,39.6,9.4,61.33,109.1,22.546,3.465,960,,,,,,,,,,,,
29/01/2021 16:36,39.6,9.6,61.32,109.1,22.529,3.465,900,,,,,,,,,,,,
29/01/2021 16:36,39.6,9.6,61.32,108.9,22.489,3.468,960,,,,,,,,,,,,
29/01/2021 16:36,39.6,9.5,61.33,109,22.421,3.465,960,,,,,,,,,,,,
29/01/2021 16:36,39.5,9.5,61.33,108.9,22.454,3.463,900,,,,,,,,,,,,
29/01/2021 16:36,39.5,9.5,61.33,108.9,22.424,3.46,960,,,,,,,,,,,,
29/01/2021 16:36,39.5,9.5,61.33,108.8,22.388,3.463,960,,,,,,,,,,,,
29/01/2021 16:36,39.5,9.5,61.33,108.8,22.391,3.46,900,,,,,,,,,,,,
29/01/2021 16:36,39.5,9.4,61.32,108.8,22.356,3.465,960,,,,,,,,,,,,
29/01/2021 16:36,39.4,9.5,61.32,108.7,22.376,3.46,960,,,,,,,,,,,,
29/01/2021 16:36,39.4,9.4,61.34,108.6,22.391,3.46,900,,,,,,,,,,,,
29/01/2021 16:36,39.4,9.5,61.33,108.6,22.356,3.46,960,,,,,,,,,,,,
29/01/2021 16:36,39.4,9.5,61.34,108.6,22.371,3.455,960,,,,,,,,,,,,
29/01/2021 16:36,39.3,9.4,61.33,108.7,22.391,3.453,900,,,,,,,,,,,,
29/01/2021 16:36,39.3,9.4,61.33,108.6,22.401,3.46,960,,,,,,,,,,,,
29/01/2021 16:36,39.3,9.4,61.33,108.7,22.404,3.458,960,,,,,,,,,,,,
29/01/2021 16:36,39.2,9.4,61.33,108.7,22.436,3.455,960,,,,,,,,,,,,
29/01/2021 16:36,39.3,9.4,61.33,108.9,22.404,3.46,900,,,,,,,,,,,,
29/01/2021 16:36,39.2,9.4,61.33,108.8,22.386,3.46,960,,,,,,,,,,,,
29/01/2021 16:36,39.2,9.4,61.33,108.9,22.381,3.455,960,,,,,,,,,,,,
29/01/2021 16:36,39.2,9.5,61.33,108.8,22.386,3.458,900,,,,,,,,,,,,
29/01/2021 16:36,39.1,9.5,61.33,108.9,22.424,3.458,1020,,,,,,,,,,,,
29/01/2021 16:36,39.1,9.4,61.33,108.9,22.406,3.458,960,,,,,,,,,,,,
29/01/2021 16:36,39,9.4,61.33,108.9,22.401,3.458,900,,,,,,,,,,,,
29/01/2021 16:36,39,9.4,61.32,108.9,22.446,3.453,960,,,,,,,,,,,,
29/01/2021 16:36,39,9.4,61.33,108.9,22.459,3.455,960,,,,,,,,,,,,
29/01/2021 16:36,39,9.4,61.33,108.9,22.439,3.45,900,,,,,,,,,,,,
29/01/2021 16:36,39,9.4,61.32,108.9,22.371,3.453,960,,,,,,,,,,,,
29/01/2021 16:36,39,9.4,61.33,109.1,22.396,3.45,960,,,,,,,,,,,,
29/01/2021 16:36,39,9.4,61.33,109,22.356,3.453,900,,,,,,,,,,,,
29/01/2021 16:36,39,9.4,61.32,109,22.313,3.455,960,,,,,,,,,,,,
29/01/2021 16:36,39,9.4,61.34,108.9,22.313,3.46,960,,,,,,,,,,,,
29/01/2021 16:36,39,9.4,61.33,108.9,22.366,3.455,900,,,,,,,,,,,,
29/01/2021 16:36,38.9,9.4,61.33,108.8,22.318,3.448,1020,,,,,,,,,,,,
29/01/2021 16:36,38.9,9.4,61.33,108.8,22.318,3.448,960,,,,,,,,,,,,
29/01/2021 16:36,38.9,9.3,61.33,108.7,22.276,3.45,900,,,,,,,,,,,,
29/01/2021 16:36,38.9,9.3,61.33,108.7,22.318,3.45,1020,,,,,,,,,,,,
29/01/2021 16:36,38.9,9.3,61.33,108.7,22.336,3.453,960,,,,,,,,,,,,
29/01/2021 16:36,38.9,9.4,61.33,108.7,22.333,3.448,960,,,,,,,,,,,,
29/01/2021 16:36,38.8,9.3,61.33,108.7,22.318,3.443,900,,,,,,,,,,,,
29/01/2021 16:36,38.8,9.3,61.33,108.7,22.376,3.448,960,,,,,,,,,,,,
29/01/2021 16:36,38.8,9.3,61.33,108.7,22.361,3.448,960,,,,,,,,,,,,
29/01/2021 16:37,38.8,9.3,61.33,108.8,22.336,3.44,900,,,,,,,,,,,,
29/01/2021 16:37,38.8,9.3,61.32,108.8,22.308,3.443,960,,,,,,,,,,,,
29/01/2021 16:37,38.7,9.3,61.33,108.8,22.298,3.445,960,,,,,,,,,,,,
29/01/2021 16:37,38.7,9.3,61.33,108.8,22.261,3.443,900,,,,,,,,,,,,
29/01/2021 16:37,38.6,9.3,61.33,108.6,22.296,3.443,960,,,,,,,,,,,,
29/01/2021 16:37,38.6,9.3,61.33,108.6,22.263,3.44,960,,,,,,,,,,,,
29/01/2021 16:37,38.6,9.3,61.33,108.6,22.273,3.438,900,,,,,,,,,,,,
29/01/2021 16:37,38.6,9.3,61.34,108.7,22.303,3.438,960,,,,,,,,,,,,
29/01/2021 16:37,38.6,9.3,61.33,108.7,22.323,3.44,960,,,,,,,,,,,,
29/01/2021 16:37,38.5,9.3,61.33,108.7,22.383,3.438,900,,,,,,,,,,,,
29/01/2021 16:37,38.5,9.3,61.33,108.7,22.401,3.428,960,,,,,,,,,,,,
29/01/2021 16:37,38.5,9.3,61.32,108.7,22.381,3.428,960,,,,,,,,,,,,
29/01/2021 16:37,38.5,9.2,61.32,108.8,22.398,3.43,960,,,,,,,,,,,,
29/01/2021 16:37,38.5,9.2,61.33,108.9,22.336,3.428,900,,,,,,,,,,,,
29/01/2021 16:37,38.5,9.3,61.32,108.9,22.351,3.438,1020,,,,,,,,,,,,
29/01/2021 16:37,38.5,9.3,61.33,109.1,22.376,3.438,960,,,,,,,,,,,,
29/01/2021 16:37,38.5,9.3,61.33,109.1,22.424,3.438,900,,,,,,,,,,,,
29/01/2021 16:37,38.5,9.3,61.32,109.1,22.411,3.435,960,,,,,,,,,,,,
29/01/2021 16:37,38.4,9.3,61.33,109.1,22.449,3.43,960,,,,,,,,,,,,
29/01/2021 16:37,38.4,9.3,61.33,109.2,22.459,3.43,960,,,,,,,,,,,,
29/01/2021 16:37,38.4,9.2,61.33,109.2,22.391,3.433,960,,,,,,,,,,,,
29/01/2021 16:37,38.3,9.2,61.33,109.4,22.333,3.425,960,,,,,,,,,,,,
29/01/2021 16:37,38.3,9.2,61.33,109.3,22.326,3.428,900,,,,,,,,,,,,
29/01/2021 16:37,38.3,9.3,61.33,109.2,22.336,3.433,960,,,,,,,,,,,,
29/01/2021 16:37,38.3,9.2,61.33,109.1,22.336,3.425,960,,,,,,,,,,,,
29/01/2021 16:37,38.2,9.3,61.33,109.1,22.341,3.428,900,,,,,,,,,,,,
29/01/2021 16:37,38.1,9.2,61.33,109.1,22.333,3.423,960,,,,,,,,,,,,
29/01/2021 16:37,38.1,9.2,61.33,109.1,22.301,3.423,960,,,,,,,,,,,,
29/01/2021 16:37,38.1,9.2,61.33,109.1,22.298,3.423,900,,,,,,,,,,,,
29/01/2021 16:37,38,9.2,61.33,109.1,22.286,3.423,960,,,,,,,,,,,,
29/01/2021 16:37,38,9.2,61.31,108.9,22.261,3.43,960,,,,,,,,,,,,
29/01/2021 16:37,38,9.2,61.33,108.9,22.283,3.42,960,,,,,,,,,,,,
29/01/2021 16:37,38,9.2,61.33,108.9,22.298,3.423,900,,,,,,,,,,,,
29/01/2021 16:37,38,9.2,61.33,108.9,22.311,3.425,960,,,,,,,,,,,,
29/01/2021 16:37,38,9.2,61.33,108.9,22.318,3.423,960,,,,,,,,,,,,
29/01/2021 16:37,38,9.3,61.33,109,22.298,3.423,900,,,,,,,,,,,,
29/01/2021 16:37,38,9.2,61.33,108.9,22.251,3.418,960,,,,,,,,,,,,
29/01/2021 16:37,38,9.2,61.33,109,22.248,3.42,960,,,,,,,,,,,,
29/01/2021 16:37,37.9,9.2,61.33,108.9,22.231,3.428,900,,,,,,,,,,,,
29/01/2021 16:37,37.9,9.2,61.33,108.9,22.251,3.423,960,,,,,,,,,,,,
29/01/2021 16:37,37.9,9.2,61.33,108.9,22.261,3.423,960,,,,,,,,,,,,
29/01/2021 16:37,37.9,9.2,61.33,108.9,22.243,3.42,900,,,,,,,,,,,,
29/01/2021 16:37,37.9,9.2,61.33,108.8,22.243,3.413,960,,,,,,,,,,,,
29/01/2021 16:37,37.9,9.1,61.33,108.8,22.263,3.42,960,,,,,,,,,,,,
29/01/2021 16:37,37.9,9.1,61.33,108.9,22.256,3.42,900,,,,,,,,,,,,
29/01/2021 16:37,37.8,9.1,61.33,108.9,22.256,3.42,1020,,,,,,,,,,,,
29/01/2021 16:37,37.8,9.2,61.32,108.9,22.273,3.42,960,,,,,,,,,,,,
29/01/2021 16:37,37.8,9.2,61.33,108.9,22.266,3.41,900,,,,,,,,,,,,
29/01/2021 16:37,37.7,9.2,61.33,108.9,22.263,3.408,960,,,,,,,,,,,,
29/01/2021 16:37,37.7,9.2,61.33,108.9,22.203,3.408,960,,,,,,,,,,,,
29/01/2021 16:37,37.7,9.1,61.33,109,22.155,3.405,960,,,,,,,,,,,,
29/01/2021 16:37,37.6,9.1,61.33,108.9,22.155,3.408,900,,,,,,,,,,,,
29/01/2021 16:37,37.5,9.1,61.33,108.9,22.158,3.408,960,,,,,,,,,,,,
29/01/2021 16:37,37.5,9.1,61.33,108.8,22.135,3.408,960,,,,,,,,,,,,
29/01/2021 16:37,37.5,9.1,61.33,108.7,22.193,3.415,900,,,,,,,,,,,,
29/01/2021 16:37,37.5,9.1,61.33,108.8,22.193,3.408,960,,,,,,,,,,,,
29/01/2021 16:37,37.5,9.1,61.33,108.6,22.203,3.41,960,,,,,,,,,,,,
29/01/2021 16:37,37.5,9.1,61.33,108.8,22.198,3.415,900,,,,,,,,,,,,
29/01/2021 16:37,37.5,9.1,61.33,108.8,22.135,3.408,960,,,,,,,,,,,,
29/01/2021 16:37,37.5,9.1,61.32,108.8,22.118,3.405,960,,,,,,,,,,,,
29/01/2021 16:38,37.5,9.1,61.33,108.7,22.113,3.408,900,,,,,,,,,,,,
29/01/2021 16:38,37.5,9,61.33,108.8,22.09,3.408,960,,,,,,,,,,,,
29/01/2021 16:38,37.4,9.1,61.33,108.7,22.113,3.405,960,,,,,,,,,,,,
29/01/2021 16:38,37.4,9.1,61.34,108.7,22.105,3.403,900,,,,,,,,,,,,
